date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:59	4258/4258	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:46%20GMT	https://coinpool.sacredthemes.net/images/icon-3.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/icon-3.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:00	3863/3863	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:46%20GMT	https://coinpool.sacredthemes.net/images/icon-4.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/icon-4.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:01	4950/4950	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:46%20GMT	https://coinpool.sacredthemes.net/images/icon-5.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/icon-5.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:02	2341/2341	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:46%20GMT	https://coinpool.sacredthemes.net/images/icon-6.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/icon-6.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:03	4252/4252	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:58%20GMT	https://coinpool.sacredthemes.net/images/accept-icon.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/accept-icon.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:05	89141/89141	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:36%20GMT	https://coinpool.sacredthemes.net/images/team-9.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-9.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:08	80080/80080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:40%20GMT	https://coinpool.sacredthemes.net/images/team-10.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-10.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:08	90456/90456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:38%20GMT	https://coinpool.sacredthemes.net/images/team-11.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-11.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:09	15442/15442	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Apr%202022%2011:27:14%20GMT	https://coinpool.sacredthemes.net/cp-gold-single-post-with-right-sidebar.html	/home/ekada/websites/clone/coinpool.sacredthemes.net/cp-gold-single-post-with-right-sidebar.html	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:10	213977/213977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:54%20GMT	https://coinpool.sacredthemes.net/images/blog-img1.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img1.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:10	11394/11394	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Apr%202022%2011:26:16%20GMT	https://coinpool.sacredthemes.net/cp-gold-single-post-with-no-sidebar.html	/home/ekada/websites/clone/coinpool.sacredthemes.net/cp-gold-single-post-with-no-sidebar.html	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:13	316738/316738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:52%20GMT	https://coinpool.sacredthemes.net/images/blog-img2.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img2.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:13	242983/242983	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:52%20GMT	https://coinpool.sacredthemes.net/images/blog-img3.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img3.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:14	15460/15460	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Apr%202022%2011:25:58%20GMT	https://coinpool.sacredthemes.net/cp-gold-single-post-with-left-sidebar.html	/home/ekada/websites/clone/coinpool.sacredthemes.net/cp-gold-single-post-with-left-sidebar.html	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:15	3576/3576	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:50%20GMT	https://coinpool.sacredthemes.net/images/brand-logo1.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo1.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:15	4626/4626	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:50%20GMT	https://coinpool.sacredthemes.net/images/brand-logo2.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo2.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:16	5067/5067	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:48%20GMT	https://coinpool.sacredthemes.net/images/brand-logo5.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo5.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:17	4416/4416	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:50%20GMT	https://coinpool.sacredthemes.net/images/brand-logo4.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo4.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:18	4845/4845	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2015:53:50%20GMT	https://coinpool.sacredthemes.net/images/brand-logo3.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo3.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:20	95786/95786	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/jquery.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/jquery.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:22	1250/1250	---M--	200	added ('OK')	application/javascript	date:Sun,%2013%20Jun%202021%2016:29:28%20GMT	https://coinpool.sacredthemes.net/js/onpagescroll.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/onpagescroll.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:22	51039/51039	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/bootstrap.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/bootstrap.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:23	8107/8107	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/wow.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/wow.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:24	9784/9784	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/jquery.countdown.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/jquery.countdown.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:25	89992/89992	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/owl.carousel.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/owl.carousel.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:26	7589/7589	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/chart-function.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/chart-function.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:27	312963/312963	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/Chart.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/Chart.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:27	11518/11518	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/script.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/script.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:29	43009/43009	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/particles.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/particles.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:29	1175/1175	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20May%202021%2016:39:00%20GMT	https://coinpool.sacredthemes.net/js/gold-app.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/gold-app.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:31	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Fri,%2015%20Jul%202022%2016:02:31%20GMT	https://fonts.googleapis.com/robots.txt		(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:39	555569/555569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2015:53:42%20GMT	https://coinpool.sacredthemes.net/images/our-mission.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/our-mission.jpg	(from https://coinpool.sacredthemes.net/cp-gold-single-post-with-right-sidebar.html)
17:02:39	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:34%20GMT	https://coinpool.sacredthemes.net/images/banner.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/banner.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:39	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:34%20GMT	https://coinpool.sacredthemes.net/images/about-img.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/about-img.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:39	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:34%20GMT	https://coinpool.sacredthemes.net/images/icon-1.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/icon-1.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:41	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:41%20GMT	https://coinpool.sacredthemes.net/images/team-9.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-9.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:41	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:41%20GMT	https://coinpool.sacredthemes.net/images/team-11.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-11.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:42	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:41%20GMT	https://coinpool.sacredthemes.net/images/blog-img1.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img1.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:42	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:41%20GMT	https://coinpool.sacredthemes.net/images/team-10.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/team-10.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:42	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:42%20GMT	https://coinpool.sacredthemes.net/images/blog-img2.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img2.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:43	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.eot	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:44	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.eot?	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400d41d.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:44%20GMT	https://coinpool.sacredthemes.net/images/blog-img3.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/blog-img3.jpg	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:44%20GMT	https://coinpool.sacredthemes.net/images/brand-logo1.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo1.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:44	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:44%20GMT	https://coinpool.sacredthemes.net/images/brand-logo2.png	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/brand-logo2.png	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:46	64144/64144	---M--	200	added ('OK')	font/woff2	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.woff2	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.woff2	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:46	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:46%20GMT	https://coinpool.sacredthemes.net/js/jquery.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/jquery.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:46	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:46%20GMT	https://coinpool.sacredthemes.net/js/bootstrap.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/bootstrap.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:46	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:46%20GMT	https://coinpool.sacredthemes.net/js/onpagescroll.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/onpagescroll.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:48	74928/74928	---M--	200	added ('OK')	font/woff	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.woff	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.woff	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:48	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:48%20GMT	https://coinpool.sacredthemes.net/js/wow.min.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/wow.min.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:48	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:48%20GMT	https://coinpool.sacredthemes.net/js/owl.carousel.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/owl.carousel.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:48	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:48%20GMT	https://coinpool.sacredthemes.net/js/jquery.countdown.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/jquery.countdown.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:50	116280/116280	---M--	200	added ('OK')	font/ttf	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.ttf	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.ttf	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:50	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:50%20GMT	https://coinpool.sacredthemes.net/js/Chart.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/Chart.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:50	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:50%20GMT	https://coinpool.sacredthemes.net/js/particles.js	/home/ekada/websites/clone/coinpool.sacredthemes.net/js/particles.js	(from https://coinpool.sacredthemes.net/cp-gold.html)
17:02:50	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:50%20GMT	https://coinpool.sacredthemes.net/images/our-mission.jpg	/home/ekada/websites/clone/coinpool.sacredthemes.net/images/our-mission.jpg	(from https://coinpool.sacredthemes.net/cp-gold-single-post-with-right-sidebar.html)
17:02:52	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:52%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.eot	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:52	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:52%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.eot?	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400d41d.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:52	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:52%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.woff2	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.woff2	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:53	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.eot	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:54	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.ttf	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.ttf	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:54	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.eot?	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400d41d.eot	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:55	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-brands-400.woff	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-brands-400.woff	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:55	14888/14888	---M--	200	added ('OK')	font/woff2	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.woff2	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400.woff2	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:56	18156/18156	---M--	200	added ('OK')	font/woff	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.woff	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400.woff	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:57	40416/40416	---M--	200	added ('OK')	font/ttf	date:Fri,%2007%20May%202021%2016:38:54%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.ttf	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400.ttf	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
17:02:58	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2015%20Jul%202022%2016:02:58%20GMT	https://coinpool.sacredthemes.net/fonts/fa-regular-400.ttf	/home/ekada/websites/clone/coinpool.sacredthemes.net/fonts/fa-regular-400.ttf	(from https://coinpool.sacredthemes.net/css/fontawesome.min.css)
